flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,avg_packet_size,direction,label
F_03325,10.0.35.234,10.0.160.140,31931,8080,TCP,31,72449,6.28,2337.06,Outbound,PortScan
F_07627,10.0.5.89,10.0.239.249,33493,53,UDP,60,98606,5.08,1643.43,Outbound,Benign
F_09521,10.0.217.100,10.0.94.28,17027,3306,TCP,5,19810,0.48,3962.0,Inbound,Botnet
F_07804,10.0.12.163,10.0.46.74,30922,443,TCP,30,60999,5.25,2033.3,Inbound,Benign
F_02523,10.0.66.65,10.0.130.152,14914,443,UDP,52,58728,0.77,1129.38,Outbound,Benign
F_02196,10.0.13.154,10.0.171.217,38828,21,TCP,80,69237,8.85,865.46,Outbound,Botnet
F_07090,10.0.217.222,10.0.127.230,54365,53,TCP,45,32446,6.08,721.02,Inbound,BruteForce
F_09524,10.0.113.129,10.0.123.90,1145,80,TCP,87,48030,8.86,552.07,Inbound,Benign
F_01842,10.0.148.227,10.0.38.147,64823,21,UDP,71,19137,1.46,269.54,Inbound,Benign
F_07915,10.0.247.38,10.0.189.75,22323,80,UDP,73,16312,8.41,223.45,Outbound,Benign
F_03495,10.0.176.17,10.0.118.199,42882,80,UDP,15,39529,5.18,2635.27,Outbound,Benign
F_04139,10.0.132.201,10.0.155.102,23971,3306,TCP,20,87123,0.78,4356.15,Inbound,PortScan
F_03667,10.0.55.134,10.0.46.207,46476,80,UDP,14,56101,9.96,4007.21,Inbound,DDoS
F_07702,10.0.23.112,10.0.66.228,16852,80,TCP,74,28908,6.05,390.65,Outbound,Benign
F_06898,10.0.38.220,10.0.52.156,6261,443,UDP,5,39085,9.76,7817.0,Outbound,DDoS
F_03704,10.0.215.208,10.0.26.107,56347,443,TCP,94,35617,7.48,378.9,Outbound,Benign
F_04922,10.0.51.100,10.0.225.24,36714,53,TCP,12,68144,2.92,5678.67,Outbound,Malware
F_00058,10.0.39.213,10.0.66.34,18359,21,UDP,23,7761,6.79,337.43,Inbound,DDoS
F_00763,10.0.4.123,10.0.105.226,41801,3306,UDP,91,7808,4.01,85.8,Inbound,Benign
F_08567,10.0.147.105,10.0.80.30,57172,3306,TCP,22,8659,4.27,393.59,Outbound,Benign
F_08288,10.0.99.40,10.0.159.100,4825,8080,TCP,96,97305,7.67,1013.59,Outbound,Benign
F_02601,10.0.133.69,10.0.188.43,47613,22,TCP,15,94230,6.01,6282.0,Outbound,Benign
F_05674,10.0.102.41,10.0.194.164,47029,22,TCP,77,81985,7.66,1064.74,Outbound,PortScan
F_02476,10.0.107.236,10.0.182.187,34217,80,UDP,20,74593,6.55,3729.65,Inbound,PortScan
F_08760,10.0.117.110,10.0.52.140,56053,8080,TCP,72,85309,6.0,1184.85,Inbound,Infiltration
F_05563,10.0.158.10,10.0.188.49,63497,80,TCP,47,89459,5.26,1903.38,Inbound,Benign
F_01959,10.0.60.138,10.0.126.117,57627,443,TCP,73,29430,6.42,403.15,Inbound,BruteForce
F_05688,10.0.27.77,10.0.147.54,19682,53,UDP,13,46110,3.38,3546.92,Inbound,Benign
F_00056,10.0.214.252,10.0.179.23,21816,8080,TCP,64,20987,0.62,327.92,Outbound,Benign
F_03474,10.0.127.84,10.0.184.30,38512,8080,TCP,88,10947,6.14,124.4,Outbound,Benign
F_04102,10.0.79.189,10.0.217.15,2168,53,TCP,27,91515,0.34,3389.44,Inbound,Benign
F_00748,10.0.66.135,10.0.246.98,15863,3306,TCP,32,88433,3.63,2763.53,Inbound,Benign
F_00023,10.0.189.190,10.0.13.132,51223,53,UDP,72,23967,7.97,332.88,Outbound,Benign
F_09529,10.0.149.106,10.0.226.171,47774,3306,UDP,46,98942,6.67,2150.91,Outbound,PortScan
F_02567,10.0.146.53,10.0.95.141,24572,22,UDP,99,35557,9.57,359.16,Inbound,Infiltration
F_04633,10.0.171.87,10.0.43.195,50126,21,UDP,39,63496,9.16,1628.1,Inbound,Benign
F_03285,10.0.245.79,10.0.51.81,36633,3306,UDP,95,81661,7.09,859.59,Inbound,BruteForce
F_03718,10.0.147.192,10.0.128.85,9758,3306,TCP,44,90056,7.9,2046.73,Outbound,PortScan
F_05805,10.0.56.126,10.0.92.226,33068,80,TCP,67,56892,9.46,849.13,Inbound,Benign
F_08527,10.0.254.233,10.0.31.8,6925,53,UDP,36,91085,6.84,2530.14,Inbound,Benign
F_04730,10.0.170.39,10.0.224.138,40071,21,TCP,97,30996,9.14,319.55,Outbound,Benign
F_06815,10.0.188.189,10.0.199.139,31911,8080,TCP,72,58858,3.72,817.47,Outbound,Benign
F_00195,10.0.207.131,10.0.211.202,20306,443,TCP,79,90975,7.92,1151.58,Outbound,Benign
F_03815,10.0.158.245,10.0.111.236,14265,3306,UDP,9,70568,4.49,7840.89,Inbound,Benign
F_07349,10.0.177.242,10.0.247.120,4029,3306,TCP,58,42873,6.26,739.19,Inbound,Benign
F_05238,10.0.83.207,10.0.160.78,50329,22,UDP,49,78967,2.42,1611.57,Outbound,Benign
F_04842,10.0.60.14,10.0.60.185,6998,3306,TCP,47,92276,3.3,1963.32,Outbound,Malware
F_02301,10.0.166.183,10.0.14.226,38124,80,UDP,76,57447,7.08,755.88,Outbound,Benign
F_04744,10.0.48.52,10.0.91.121,52735,443,TCP,38,16163,9.11,425.34,Outbound,Benign
F_04325,10.0.97.93,10.0.38.68,7280,21,TCP,21,74961,1.5,3569.57,Inbound,Infiltration
F_08696,10.0.212.111,10.0.248.18,10758,80,UDP,83,42501,7.67,512.06,Inbound,Botnet
F_09207,10.0.222.111,10.0.232.78,42406,443,TCP,94,32929,8.2,350.31,Inbound,Benign
F_01301,10.0.71.178,10.0.131.239,21131,22,TCP,58,88649,6.93,1528.43,Inbound,DDoS
F_03684,10.0.37.119,10.0.241.42,51179,8080,UDP,17,11466,9.02,674.47,Outbound,DDoS
F_03143,10.0.78.92,10.0.88.137,21932,3306,UDP,19,22298,1.38,1173.58,Outbound,Benign
F_01803,10.0.93.246,10.0.151.91,39301,443,UDP,71,43884,7.16,618.08,Outbound,DDoS
F_02009,10.0.126.143,10.0.114.167,34402,80,UDP,25,45024,7.62,1800.96,Inbound,DDoS
F_06499,10.0.253.203,10.0.225.187,13954,3306,TCP,54,73795,1.22,1366.57,Inbound,Benign
F_06422,10.0.61.23,10.0.113.65,23266,80,UDP,72,99316,5.09,1379.39,Inbound,BruteForce
F_00291,10.0.187.101,10.0.249.164,25212,3306,TCP,18,97958,7.19,5442.11,Outbound,Benign
F_09786,10.0.105.22,10.0.62.14,12807,8080,TCP,94,84009,2.8,893.71,Inbound,Benign
F_08054,10.0.220.6,10.0.157.144,9442,3306,TCP,19,61929,8.74,3259.42,Outbound,Benign
F_08484,10.0.7.201,10.0.212.36,49670,80,TCP,42,43990,0.38,1047.38,Outbound,Benign
F_01054,10.0.235.185,10.0.194.197,44430,22,UDP,8,24881,1.66,3110.12,Inbound,Botnet
F_06414,10.0.177.162,10.0.38.144,17177,3306,TCP,60,47873,8.11,797.88,Inbound,Benign
F_00231,10.0.110.192,10.0.80.26,45079,8080,TCP,22,24712,7.83,1123.27,Outbound,Benign
F_05175,10.0.9.140,10.0.180.174,8080,53,TCP,67,22144,6.99,330.51,Inbound,Benign
F_06642,10.0.94.55,10.0.251.98,17987,8080,TCP,36,99669,7.67,2768.58,Inbound,Benign
F_04284,10.0.29.158,10.0.11.204,19241,3306,TCP,20,26747,2.56,1337.35,Inbound,Benign
F_07654,10.0.222.147,10.0.144.232,58338,443,TCP,71,2767,7.35,38.97,Outbound,Benign
F_03015,10.0.181.135,10.0.91.254,10295,443,UDP,17,54161,5.42,3185.94,Outbound,DDoS
F_04162,10.0.7.29,10.0.136.83,60773,443,TCP,61,28440,7.04,466.23,Inbound,Infiltration
F_04525,10.0.222.15,10.0.98.225,62185,3306,UDP,25,94743,5.39,3789.72,Inbound,Benign
F_09918,10.0.236.114,10.0.158.83,27193,22,TCP,81,96153,2.43,1187.07,Inbound,Benign
F_06296,10.0.194.139,10.0.190.210,36504,80,TCP,92,66583,8.73,723.73,Outbound,PortScan
F_08707,10.0.1.172,10.0.151.246,47823,8080,TCP,91,81648,7.0,897.23,Outbound,Benign
F_00065,10.0.40.157,10.0.38.241,36036,3306,UDP,82,9491,3.91,115.74,Inbound,DDoS
F_04417,10.0.146.35,10.0.187.240,52305,3306,TCP,91,63953,3.15,702.78,Inbound,Infiltration
F_04315,10.0.17.3,10.0.2.214,41779,443,TCP,97,66839,1.44,689.06,Outbound,BruteForce
F_02563,10.0.38.65,10.0.68.201,52720,3306,TCP,90,62904,9.36,698.93,Outbound,Botnet
F_06235,10.0.53.6,10.0.254.115,15247,3306,TCP,84,26864,1.98,319.81,Outbound,Benign
F_00360,10.0.178.171,10.0.243.68,49783,21,TCP,87,90764,2.66,1043.26,Inbound,Benign
F_01308,10.0.133.58,10.0.240.26,31067,53,TCP,44,85791,1.62,1949.8,Outbound,Benign
F_05127,10.0.109.178,10.0.104.73,44085,53,UDP,48,34794,2.31,724.88,Inbound,Malware
F_08025,10.0.20.229,10.0.55.182,27591,8080,UDP,73,83298,8.09,1141.07,Inbound,PortScan
F_06657,10.0.243.138,10.0.195.47,18660,443,UDP,77,62786,7.17,815.4,Outbound,Benign
F_07958,10.0.79.179,10.0.54.104,45539,443,UDP,82,40763,4.54,497.11,Outbound,Malware
F_02215,10.0.8.64,10.0.74.120,9167,22,UDP,50,44784,9.48,895.68,Inbound,Benign
F_09981,10.0.252.241,10.0.220.87,21663,22,TCP,88,13108,6.31,148.95,Inbound,PortScan
F_06133,10.0.140.69,10.0.131.176,10477,53,UDP,77,99109,4.72,1287.13,Outbound,PortScan
F_08434,10.0.221.218,10.0.34.117,11407,80,TCP,32,24679,1.92,771.22,Inbound,Benign
F_05352,10.0.26.211,10.0.229.215,51727,21,TCP,7,85407,6.54,12201.0,Inbound,Benign
F_05799,10.0.161.229,10.0.208.147,60066,3306,TCP,10,52271,6.96,5227.1,Outbound,DDoS
F_06017,10.0.13.79,10.0.143.103,3722,21,TCP,61,85017,1.69,1393.72,Inbound,Benign
F_05122,10.0.14.229,10.0.181.68,37104,21,TCP,84,12741,2.0,151.68,Outbound,Benign
F_07042,10.0.62.224,10.0.87.30,25248,21,UDP,48,37848,8.15,788.5,Inbound,BruteForce
F_01065,10.0.241.68,10.0.178.21,4856,22,TCP,73,85433,4.98,1170.32,Outbound,Benign
F_04014,10.0.105.95,10.0.156.77,22268,8080,UDP,81,93855,3.43,1158.7,Inbound,BruteForce
F_06627,10.0.138.65,10.0.33.164,20880,21,UDP,7,68203,6.7,9743.29,Outbound,Benign
F_01763,10.0.156.166,10.0.164.47,56436,8080,TCP,70,7319,5.87,104.56,Inbound,Benign
F_06463,10.0.36.116,10.0.49.41,17185,8080,UDP,59,59694,1.07,1011.76,Outbound,PortScan
F_08159,10.0.215.80,10.0.153.140,4833,53,TCP,68,62976,7.62,926.12,Outbound,Benign
F_08119,10.0.170.110,10.0.222.121,2173,8080,TCP,53,40629,6.66,766.58,Outbound,DDoS
F_07017,10.0.104.227,10.0.59.94,25951,53,UDP,73,92195,9.85,1262.95,Outbound,Benign
F_02252,10.0.104.147,10.0.78.133,45110,443,UDP,17,11573,7.33,680.76,Inbound,Benign
F_00889,10.0.143.196,10.0.49.251,52114,3306,UDP,64,50004,2.4,781.31,Inbound,Benign
F_01862,10.0.26.50,10.0.221.141,5509,443,UDP,59,41071,2.58,696.12,Outbound,Benign
F_09748,10.0.165.60,10.0.54.155,33836,53,TCP,63,82322,4.24,1306.7,Outbound,DDoS
F_08992,10.0.207.246,10.0.15.213,58182,3306,UDP,55,64504,2.08,1172.8,Inbound,PortScan
F_04434,10.0.125.177,10.0.18.145,55575,21,UDP,92,8042,9.09,87.41,Outbound,Benign
F_03329,10.0.169.189,10.0.49.232,54575,8080,UDP,35,95799,2.64,2737.11,Outbound,BruteForce
F_01925,10.0.253.24,10.0.200.7,43764,22,UDP,90,71833,2.79,798.14,Inbound,Benign
F_00896,10.0.160.151,10.0.91.153,22780,443,TCP,85,26446,4.32,311.13,Outbound,Benign
F_03780,10.0.199.191,10.0.164.215,45871,22,TCP,45,34581,6.46,768.47,Inbound,Malware
F_02003,10.0.83.82,10.0.11.3,23227,8080,UDP,97,31851,9.29,328.36,Outbound,Benign
F_07376,10.0.54.45,10.0.18.238,32241,3306,UDP,10,87793,4.58,8779.3,Inbound,Benign
F_07783,10.0.17.145,10.0.252.201,65247,21,UDP,89,8023,7.03,90.15,Outbound,Benign
F_00901,10.0.81.2,10.0.109.162,51552,8080,UDP,76,12837,2.16,168.91,Outbound,Benign
F_04595,10.0.243.83,10.0.233.28,40292,443,TCP,57,8098,9.94,142.07,Outbound,Benign
F_06069,10.0.141.250,10.0.181.82,7720,3306,TCP,66,97706,5.98,1480.39,Inbound,PortScan
F_01248,10.0.198.17,10.0.173.149,9880,21,UDP,10,68213,2.57,6821.3,Inbound,Malware
F_09251,10.0.69.230,10.0.80.85,63075,21,UDP,74,4466,7.77,60.35,Inbound,Benign
F_09725,10.0.56.117,10.0.195.205,6966,80,TCP,6,12804,8.63,2134.0,Inbound,Benign
F_09540,10.0.87.27,10.0.246.87,47340,3306,TCP,66,62892,6.61,952.91,Inbound,PortScan
F_09709,10.0.201.62,10.0.172.223,36386,80,TCP,20,52551,5.71,2627.55,Inbound,Benign
F_05093,10.0.209.229,10.0.67.56,21088,3306,TCP,63,32696,0.12,518.98,Inbound,Benign
F_03656,10.0.154.190,10.0.158.165,8913,22,TCP,80,82400,8.62,1030.0,Outbound,Benign
F_04675,10.0.191.253,10.0.136.158,29941,8080,TCP,65,20399,2.46,313.83,Outbound,Benign
F_02488,10.0.205.219,10.0.114.127,26290,3306,TCP,25,97750,7.99,3910.0,Inbound,PortScan
F_00304,10.0.157.147,10.0.101.118,14474,53,UDP,11,13578,1.01,1234.36,Inbound,Botnet
F_03489,10.0.7.207,10.0.155.120,51376,3306,TCP,43,97832,7.85,2275.16,Inbound,DDoS
F_03492,10.0.19.124,10.0.205.86,34908,3306,UDP,33,55902,4.25,1694.0,Outbound,Benign
F_09154,10.0.173.225,10.0.142.9,55316,443,UDP,74,54580,1.45,737.57,Outbound,BruteForce
F_00252,10.0.17.25,10.0.249.66,60426,3306,UDP,22,52767,4.63,2398.5,Inbound,Benign
F_08656,10.0.211.76,10.0.81.215,3788,8080,TCP,57,84872,6.28,1488.98,Outbound,PortScan
F_02920,10.0.30.170,10.0.179.194,5519,3306,UDP,90,53318,7.17,592.42,Outbound,DDoS
F_05381,10.0.211.192,10.0.167.193,1391,22,UDP,71,5668,9.0,79.83,Inbound,Benign
F_08024,10.0.174.251,10.0.231.94,20649,22,UDP,73,59070,7.63,809.18,Inbound,Benign
F_04198,10.0.133.174,10.0.149.141,41420,443,TCP,65,24585,4.36,378.23,Inbound,Benign
F_09475,10.0.171.47,10.0.81.105,48472,53,UDP,68,22947,9.13,337.46,Outbound,Benign
F_05884,10.0.12.226,10.0.171.215,60787,443,TCP,48,57875,6.6,1205.73,Outbound,BruteForce
F_03935,10.0.63.2,10.0.222.77,9223,21,UDP,33,24400,4.01,739.39,Inbound,Botnet
F_07736,10.0.4.250,10.0.47.104,4297,8080,TCP,44,61010,2.01,1386.59,Outbound,Benign
F_04532,10.0.120.52,10.0.157.55,13182,8080,UDP,74,31446,8.36,424.95,Inbound,PortScan
F_02467,10.0.245.139,10.0.40.173,23849,22,UDP,79,53028,1.2,671.24,Inbound,Infiltration
F_07067,10.0.205.172,10.0.181.27,15032,3306,TCP,78,7703,3.28,98.76,Outbound,Benign
F_04869,10.0.73.25,10.0.63.33,29353,8080,UDP,47,67616,8.16,1438.64,Inbound,Botnet
F_07178,10.0.108.40,10.0.247.144,58284,53,UDP,32,78678,6.47,2458.69,Inbound,Benign
F_05912,10.0.245.143,10.0.251.170,15490,3306,UDP,30,86398,8.49,2879.93,Inbound,Benign
F_03114,10.0.93.48,10.0.240.168,50580,22,UDP,42,28973,9.64,689.83,Outbound,Benign
F_05219,10.0.176.124,10.0.156.111,45757,8080,UDP,66,42659,8.48,646.35,Outbound,Benign
F_05109,10.0.254.76,10.0.145.103,48707,21,TCP,43,58515,8.79,1360.81,Outbound,Benign
F_05617,10.0.248.73,10.0.54.120,14045,3306,UDP,44,46306,7.13,1052.41,Inbound,Benign
F_00273,10.0.35.173,10.0.102.90,29426,8080,UDP,88,86175,1.16,979.26,Inbound,DDoS
F_04246,10.0.249.166,10.0.23.13,25041,21,TCP,30,84798,8.94,2826.6,Inbound,Benign
F_03769,10.0.186.237,10.0.2.60,31816,80,TCP,9,50351,9.83,5594.56,Inbound,Botnet
F_08758,10.0.5.108,10.0.198.188,11070,21,TCP,7,65105,5.37,9300.71,Outbound,Infiltration
F_07317,10.0.131.80,10.0.25.176,5994,21,UDP,75,56090,6.91,747.87,Outbound,DDoS
F_08079,10.0.146.144,10.0.251.70,7035,53,UDP,49,68182,2.51,1391.47,Inbound,BruteForce
F_02234,10.0.10.64,10.0.17.115,25580,80,TCP,91,69735,5.46,766.32,Inbound,Benign
F_08508,10.0.239.143,10.0.198.151,4835,8080,TCP,53,90398,8.99,1705.62,Outbound,Benign
F_02210,10.0.243.142,10.0.243.191,52651,3306,TCP,42,82283,8.13,1959.12,Inbound,Benign
F_02056,10.0.191.243,10.0.122.244,20195,8080,TCP,27,49599,8.82,1837.0,Outbound,PortScan
F_09099,10.0.113.21,10.0.67.183,2569,443,TCP,79,41248,7.66,522.13,Inbound,Infiltration
F_02073,10.0.152.248,10.0.61.156,1430,22,TCP,55,47144,6.38,857.16,Inbound,Benign
F_07795,10.0.245.166,10.0.29.9,24833,21,UDP,25,27242,2.5,1089.68,Inbound,Malware
F_01337,10.0.48.94,10.0.147.125,62435,53,UDP,64,32106,5.17,501.66,Outbound,Benign
F_07964,10.0.220.17,10.0.137.197,48676,22,TCP,52,77851,7.09,1497.13,Outbound,Benign
F_03649,10.0.74.98,10.0.209.96,10098,80,UDP,44,95578,1.62,2172.23,Inbound,Benign
F_07432,10.0.54.51,10.0.206.81,60898,53,TCP,97,90508,3.96,933.07,Inbound,Benign
F_05986,10.0.215.104,10.0.150.204,38875,8080,UDP,20,27613,9.96,1380.65,Inbound,BruteForce
F_01177,10.0.155.60,10.0.127.11,13986,21,UDP,15,85298,1.12,5686.53,Outbound,Benign
F_02115,10.0.108.119,10.0.54.129,27527,443,UDP,53,80596,9.73,1520.68,Inbound,Botnet
F_02012,10.0.147.216,10.0.11.116,21954,8080,TCP,27,90755,8.25,3361.3,Inbound,Benign
F_08925,10.0.149.107,10.0.3.20,2201,22,TCP,15,92609,4.53,6173.93,Outbound,Benign
F_06234,10.0.1.204,10.0.120.50,16759,53,TCP,96,12149,0.73,126.55,Inbound,Benign
F_03447,10.0.142.104,10.0.97.200,15260,80,TCP,93,93993,6.48,1010.68,Inbound,Benign
F_04845,10.0.9.71,10.0.238.248,50596,22,UDP,85,71130,8.47,836.82,Outbound,DDoS
F_08352,10.0.82.228,10.0.69.108,38615,53,UDP,21,5233,1.84,249.19,Inbound,Benign
F_09298,10.0.130.218,10.0.60.186,7544,22,TCP,5,70108,9.49,14021.6,Outbound,Infiltration
F_05193,10.0.27.170,10.0.78.139,50707,21,UDP,73,25939,4.55,355.33,Inbound,Benign
F_08932,10.0.235.100,10.0.94.168,64621,80,TCP,47,32434,4.58,690.09,Inbound,Infiltration
F_07649,10.0.170.241,10.0.157.238,51708,22,TCP,25,34202,9.42,1368.08,Outbound,DDoS
F_06138,10.0.100.149,10.0.69.113,2074,53,TCP,41,26056,1.85,635.51,Inbound,Benign
F_06853,10.0.13.38,10.0.26.165,13655,8080,UDP,5,42375,5.48,8475.0,Outbound,Botnet
F_09652,10.0.234.1,10.0.16.76,5130,8080,TCP,21,98888,2.76,4708.95,Outbound,Benign
F_02842,10.0.86.10,10.0.63.200,59364,443,TCP,27,25434,7.01,942.0,Outbound,Benign
F_08422,10.0.13.187,10.0.238.118,52380,21,TCP,56,66278,0.69,1183.54,Inbound,DDoS
F_00804,10.0.10.151,10.0.55.17,36095,3306,TCP,50,55007,0.9,1100.14,Inbound,Benign
F_03785,10.0.102.223,10.0.147.33,39837,21,UDP,71,69116,7.31,973.46,Outbound,Benign
F_06381,10.0.75.247,10.0.100.200,34316,80,TCP,40,67986,5.78,1699.65,Inbound,Benign
F_02120,10.0.249.223,10.0.57.37,63692,21,TCP,29,70596,6.7,2434.34,Inbound,PortScan
F_00293,10.0.52.60,10.0.97.16,46770,80,UDP,15,96150,2.87,6410.0,Inbound,Benign
F_00590,10.0.24.195,10.0.81.22,57837,22,TCP,53,78444,1.56,1480.08,Inbound,PortScan
F_02950,10.0.51.245,10.0.18.231,56934,443,UDP,49,34378,1.64,701.59,Outbound,Benign
F_07107,10.0.20.64,10.0.121.180,16195,80,UDP,46,9881,9.38,214.8,Outbound,Benign
F_05003,10.0.118.238,10.0.40.25,16002,80,TCP,33,42304,7.89,1281.94,Outbound,Infiltration
F_07712,10.0.163.249,10.0.57.240,50690,3306,UDP,48,18962,1.98,395.04,Outbound,Infiltration
F_04395,10.0.136.232,10.0.125.22,22715,443,UDP,31,7042,5.67,227.16,Outbound,Benign
F_02409,10.0.245.107,10.0.17.41,1184,53,UDP,16,41163,1.19,2572.69,Outbound,Benign
F_03774,10.0.103.188,10.0.70.128,47328,3306,UDP,94,35964,7.43,382.6,Inbound,DDoS
F_06827,10.0.198.154,10.0.186.96,7921,22,UDP,41,6783,9.84,165.44,Inbound,DDoS
F_02957,10.0.194.218,10.0.109.20,36238,3306,TCP,94,89965,2.21,957.07,Outbound,Benign
F_08351,10.0.23.19,10.0.33.166,29257,53,TCP,85,97270,2.75,1144.35,Outbound,PortScan
F_01685,10.0.179.131,10.0.85.15,54327,3306,TCP,22,43377,4.0,1971.68,Outbound,Benign
F_09480,10.0.203.44,10.0.216.136,14285,21,TCP,36,12148,0.28,337.44,Inbound,Benign
F_06637,10.0.29.126,10.0.153.253,21840,22,UDP,78,57858,0.44,741.77,Inbound,Benign
F_08639,10.0.76.43,10.0.136.162,62673,8080,TCP,9,71701,6.75,7966.78,Inbound,DDoS
F_00207,10.0.145.128,10.0.202.247,64873,443,TCP,98,47678,2.26,486.51,Inbound,PortScan
F_09399,10.0.12.47,10.0.58.250,30668,53,UDP,60,68089,3.82,1134.82,Inbound,Benign
F_03592,10.0.71.62,10.0.181.109,52228,53,UDP,9,33307,6.17,3700.78,Inbound,PortScan
F_03992,10.0.214.34,10.0.167.173,36647,53,TCP,16,85151,3.52,5321.94,Inbound,Benign
F_02405,10.0.186.67,10.0.211.87,34460,21,TCP,90,94863,9.77,1054.03,Outbound,Benign
F_04988,10.0.68.23,10.0.87.250,51933,3306,UDP,36,52164,3.54,1449.0,Inbound,DDoS
F_05226,10.0.157.164,10.0.196.164,13946,8080,UDP,79,37668,6.28,476.81,Outbound,Benign
F_03256,10.0.143.25,10.0.227.42,22269,8080,TCP,76,56871,4.2,748.3,Inbound,Malware
F_01388,10.0.201.93,10.0.220.178,64595,80,UDP,67,63373,7.66,945.87,Inbound,PortScan
F_08313,10.0.80.12,10.0.90.60,55188,80,UDP,20,40310,3.36,2015.5,Inbound,BruteForce
F_04140,10.0.28.70,10.0.232.172,58296,80,UDP,36,71870,7.83,1996.39,Inbound,DDoS
F_04980,10.0.18.6,10.0.143.67,35684,3306,UDP,46,53717,6.43,1167.76,Inbound,DDoS
F_06367,10.0.150.252,10.0.14.192,11771,22,TCP,6,75503,6.7,12583.83,Inbound,Benign
F_03230,10.0.233.193,10.0.79.42,3972,80,UDP,63,13013,4.72,206.56,Outbound,Benign
F_00914,10.0.85.108,10.0.21.171,64001,53,UDP,66,26372,7.7,399.58,Outbound,PortScan
F_07510,10.0.123.89,10.0.241.58,3604,53,TCP,9,6697,6.12,744.11,Inbound,Benign
F_08629,10.0.9.175,10.0.157.249,27309,443,TCP,85,51472,0.78,605.55,Outbound,Benign
F_04916,10.0.160.76,10.0.96.46,6283,21,TCP,13,59620,0.4,4586.15,Outbound,Benign
F_06109,10.0.89.115,10.0.13.229,8675,3306,TCP,42,9460,6.82,225.24,Inbound,Benign
F_06361,10.0.90.33,10.0.187.188,57051,443,TCP,50,98783,6.51,1975.66,Inbound,Botnet
F_04605,10.0.152.183,10.0.202.250,42985,80,UDP,14,66381,2.96,4741.5,Inbound,Infiltration
F_08633,10.0.207.31,10.0.51.49,46033,22,UDP,45,29069,5.6,645.98,Outbound,Benign
F_03002,10.0.96.5,10.0.156.149,64802,443,UDP,19,77639,5.18,4086.26,Inbound,DDoS
F_05787,10.0.136.130,10.0.105.224,50194,80,TCP,77,8270,2.98,107.4,Outbound,Botnet
F_06687,10.0.15.129,10.0.168.138,35239,80,TCP,93,23241,2.23,249.9,Inbound,PortScan
F_05185,10.0.170.163,10.0.62.25,6267,8080,TCP,37,69444,7.99,1876.86,Inbound,Benign
F_06448,10.0.39.19,10.0.9.81,54166,443,TCP,78,83368,6.35,1068.82,Inbound,PortScan
F_01084,10.0.3.59,10.0.29.128,61465,8080,TCP,85,14453,3.34,170.04,Outbound,PortScan
F_05983,10.0.130.124,10.0.184.130,24617,3306,TCP,97,12656,7.05,130.47,Inbound,Benign
F_05059,10.0.243.96,10.0.74.250,14852,80,UDP,36,16706,3.57,464.06,Outbound,Benign
F_03432,10.0.13.203,10.0.246.105,41771,21,UDP,90,29794,2.27,331.04,Outbound,Infiltration
F_02300,10.0.50.59,10.0.199.252,20810,80,UDP,41,73480,2.42,1792.2,Outbound,Benign
F_07426,10.0.77.113,10.0.13.108,44418,53,TCP,98,24509,2.2,250.09,Outbound,Benign
F_03583,10.0.165.120,10.0.176.109,6015,443,TCP,73,3084,5.75,42.25,Inbound,PortScan
F_08075,10.0.109.22,10.0.120.113,24421,21,TCP,79,16791,5.74,212.54,Inbound,Benign
F_03507,10.0.228.84,10.0.39.67,57239,3306,TCP,39,88516,0.54,2269.64,Inbound,DDoS
F_03044,10.0.38.219,10.0.92.250,25886,21,UDP,52,30821,8.6,592.71,Outbound,Benign
F_03253,10.0.28.117,10.0.40.203,12363,53,UDP,33,3004,7.55,91.03,Outbound,Benign
F_05056,10.0.32.187,10.0.70.77,47207,3306,TCP,49,7243,1.25,147.82,Inbound,Benign
F_05962,10.0.132.180,10.0.88.103,59146,80,UDP,92,28927,8.03,314.42,Inbound,Benign
F_09965,10.0.161.11,10.0.125.32,10931,21,TCP,91,32523,8.74,357.4,Inbound,Benign
F_09510,10.0.169.212,10.0.158.54,61359,443,TCP,63,79443,1.04,1261.0,Inbound,Benign
F_00556,10.0.141.66,10.0.156.175,57559,53,TCP,17,9217,5.71,542.18,Outbound,Benign
F_01176,10.0.225.63,10.0.100.223,13032,80,UDP,80,47671,0.89,595.89,Outbound,PortScan
F_01889,10.0.154.66,10.0.170.144,45263,3306,TCP,68,88709,9.53,1304.54,Outbound,Infiltration
F_07596,10.0.45.67,10.0.140.218,53681,21,TCP,93,22171,0.22,238.4,Outbound,BruteForce
F_02557,10.0.194.136,10.0.8.148,26554,22,TCP,53,38437,9.6,725.23,Outbound,Benign
F_02516,10.0.29.57,10.0.239.137,25621,443,UDP,48,9500,3.09,197.92,Outbound,Benign
F_03407,10.0.159.183,10.0.116.153,26092,8080,UDP,72,34511,9.17,479.32,Outbound,DDoS
F_06208,10.0.214.7,10.0.110.165,62396,53,TCP,65,91750,1.59,1411.54,Outbound,Benign
F_08818,10.0.25.232,10.0.237.51,6131,21,UDP,38,35543,5.24,935.34,Inbound,DDoS
F_04163,10.0.111.179,10.0.169.164,10515,80,TCP,53,45504,5.98,858.57,Outbound,Benign
F_04601,10.0.152.6,10.0.174.194,19603,53,UDP,91,95503,5.48,1049.48,Outbound,PortScan
